rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate
1885.76,2024,2,2024H2,10,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Apartment,1 to 2 bed,1.5,True,True,False
1402.43,2024,2,2024H2,10,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Apartment,1 to 2 bed,1.5,True,True,False
1912.41,2024,2,2024H2,10,Dublin,Leinster,North Circular Road,"North Circular Road, Dublin 7",Apartment,1 to 2 bed,1.5,True,True,False
1959.44,2024,2,2024H2,10,Dublin,Leinster,Smithfield,"Smithfield, Dublin 7",Apartment,1 to 2 bed,1.5,True,True,False
1797.0,2024,2,2024H2,10,Dublin,Leinster,Christchurch,"Christchurch, Dublin 8",Apartment,1 to 2 bed,1.5,True,True,False
1760.26,2024,2,2024H2,10,Cork,Munster,Cork Street,"Cork Street, Dublin 8",Apartment,1 to 2 bed,1.5,False,True,False
1625.36,2024,2,2024H2,10,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Apartment,1 to 2 bed,1.5,True,True,False
1941.41,2024,2,2024H2,10,Dublin,Leinster,Islandbridge,"Islandbridge, Dublin 8",Apartment,1 to 2 bed,1.5,True,True,False
1776.97,2024,2,2024H2,10,Dublin,Leinster,Kilmainham ,"Kilmainham , Dublin 8",Apartment,1 to 2 bed,1.5,True,True,False
1698.77,2024,2,2024H2,10,Dublin,Leinster,Rialto,"Rialto, Dublin 8",Apartment,1 to 2 bed,1.5,True,True,False
1748.91,2024,2,2024H2,10,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Apartment,1 to 2 bed,1.5,True,True,False
1715.09,2024,2,2024H2,10,Dublin,Leinster,Ballymun,"Ballymun, Dublin 9",Apartment,1 to 2 bed,1.5,True,True,False
1801.23,2024,2,2024H2,10,Dublin,Leinster,Beaumont,"Beaumont, Dublin 9",Apartment,1 to 2 bed,1.5,True,True,False
1667.95,2024,2,2024H2,10,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Apartment,1 to 2 bed,1.5,True,True,False
1904.64,2024,2,2024H2,10,Dublin,Leinster,Santry,"Santry, Dublin 9",Apartment,1 to 2 bed,1.5,True,True,False
1655.66,2024,2,2024H2,10,Dublin,Leinster,Cherry Orchard,"Cherry Orchard, Dublin 10",Apartment,1 to 2 bed,1.5,True,True,False
1767.04,2024,2,2024H2,10,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Apartment,1 to 2 bed,1.5,True,True,False
1616.79,2024,2,2024H2,10,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Apartment,1 to 2 bed,1.5,True,True,False
1812.7,2024,2,2024H2,10,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Apartment,1 to 2 bed,1.5,True,True,False
1684.85,2024,2,2024H2,10,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Apartment,1 to 2 bed,1.5,True,True,False
1789.32,2024,2,2024H2,10,Dublin,Leinster,Clongriffin,"Clongriffin, Dublin 13",Apartment,1 to 2 bed,1.5,True,True,False
2386.49,2024,2,2024H2,10,Dublin,Leinster,Churchtown,"Churchtown, Dublin 14",Apartment,1 to 2 bed,1.5,True,True,False
1897.14,2024,2,2024H2,10,Dublin,Leinster,Clonskeagh,"Clonskeagh, Dublin 14",Apartment,1 to 2 bed,1.5,True,True,False
1811.15,2024,2,2024H2,10,Dublin,Leinster,Ashtown,"Ashtown, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False
1756.98,2024,2,2024H2,10,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False
1925.03,2024,2,2024H2,10,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False
1738.67,2024,2,2024H2,10,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False
1760.43,2024,2,2024H2,10,Dublin,Leinster,Porterstown,"Porterstown, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False
1917.91,2024,2,2024H2,10,Dublin,Leinster,Royal Canal Park,"Royal Canal Park, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False
2039.77,2024,2,2024H2,10,Dublin,Leinster,Ballinteer,"Ballinteer, Dublin 16",Apartment,1 to 2 bed,1.5,True,True,False
2186.18,2024,2,2024H2,10,Dublin,Leinster,Dundrum,"Dundrum, Dublin 16",Apartment,1 to 2 bed,1.5,True,True,False
1910.92,2024,2,2024H2,10,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Apartment,1 to 2 bed,1.5,True,True,False
1693.1,2024,2,2024H2,10,Dublin,Leinster,Malahide Road,"Malahide Road, Dublin 17",Apartment,1 to 2 bed,1.5,True,True,False
1918.23,2024,2,2024H2,10,Dublin,Leinster,Cabinteely,"Cabinteely, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False
1940.66,2024,2,2024H2,10,Dublin,Leinster,Carrickmines,"Carrickmines, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False
2014.78,2024,2,2024H2,10,Dublin,Leinster,Leopardstown,"Leopardstown, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False
2258.31,2024,2,2024H2,10,Dublin,Leinster,Sandyford,"Sandyford, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False
1878.25,2024,2,2024H2,10,Dublin,Leinster,Stepaside,"Stepaside, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False
1600.18,2024,2,2024H2,10,Dublin,Leinster,Chapelizod,"Chapelizod, Dublin 20",Apartment,1 to 2 bed,1.5,True,True,False
1659.23,2024,2,2024H2,10,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Apartment,1 to 2 bed,1.5,True,True,False
1821.68,2024,2,2024H2,10,Dublin,Leinster,Ballycullen,"Ballycullen, Dublin 24",Apartment,1 to 2 bed,1.5,True,True,False
2087.69,2024,2,2024H2,10,Dublin,Leinster,Citywest,"Citywest, Dublin 24",Apartment,1 to 2 bed,1.5,True,True,False
1643.7,2024,2,2024H2,10,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Apartment,1 to 2 bed,1.5,True,True,False
1369.97,2024,2,2024H2,10,Galway,Connacht,Galway,Galway,Apartment,1 to 2 bed,1.5,False,False,True
1510.58,2024,2,2024H2,10,Galway,Connacht,Galway City,Galway City,Apartment,1 to 2 bed,1.5,False,True,False
1166.79,2024,2,2024H2,10,Galway,Connacht,Athenry,"Athenry, Galway",Apartment,1 to 2 bed,1.5,False,False,False
854.01,2024,2,2024H2,10,Galway,Connacht,Ballinasloe,"Ballinasloe, Galway",Apartment,1 to 2 bed,1.5,False,False,False
1452.12,2024,2,2024H2,10,Galway,Connacht,Bohermore,"Bohermore, Galway",Apartment,1 to 2 bed,1.5,False,False,False
1462.95,2024,2,2024H2,10,Galway,Connacht,Doughiska,"Doughiska, Galway",Apartment,1 to 2 bed,1.5,False,False,False
1044.53,2024,2,2024H2,10,Galway,Connacht,Loughrea,"Loughrea, Galway",Apartment,1 to 2 bed,1.5,False,False,False
1182.43,2024,2,2024H2,10,Galway,Connacht,Oranmore,"Oranmore, Galway",Apartment,1 to 2 bed,1.5,False,False,False
1043.88,2024,2,2024H2,10,Galway,Connacht,Tuam,"Tuam, Galway",Apartment,1 to 2 bed,1.5,False,False,False
1017.4,2024,2,2024H2,10,Kerry,Munster,Kerry,Kerry,Apartment,1 to 2 bed,1.5,False,False,True
1162.1,2024,2,2024H2,10,Kerry,Munster,Killarney,"Killarney, Kerry",Apartment,1 to 2 bed,1.5,False,False,False
1087.04,2024,2,2024H2,10,Kerry,Munster,Killorglin,"Killorglin, Kerry",Apartment,1 to 2 bed,1.5,False,False,False
975.73,2024,2,2024H2,10,Kerry,Munster,Tralee,"Tralee, Kerry",Apartment,1 to 2 bed,1.5,False,False,False
1444.7,2024,2,2024H2,10,Kildare,Leinster,Kildare,Kildare,Apartment,1 to 2 bed,1.5,False,False,True
1254.63,2024,2,2024H2,10,Kildare,Leinster,Kildare Town,Kildare Town,Apartment,1 to 2 bed,1.5,False,False,False
1137.74,2024,2,2024H2,10,Kildare,Leinster,Athy,"Athy, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1719.24,2024,2,2024H2,10,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1445.6,2024,2,2024H2,10,Kildare,Leinster,Clane,"Clane, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1302.3,2024,2,2024H2,10,Kildare,Leinster,Kilcock,"Kilcock, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1376.57,2024,2,2024H2,10,Kildare,Leinster,Kilcullen,"Kilcullen, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1525.97,2024,2,2024H2,10,Kildare,Leinster,Kill,"Kill, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1583.55,2024,2,2024H2,10,Kildare,Leinster,Leixlip,"Leixlip, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1576.99,2024,2,2024H2,10,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1628.75,2024,2,2024H2,10,Kildare,Leinster,Naas,"Naas, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1206.59,2024,2,2024H2,10,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
1330.35,2024,2,2024H2,10,Kildare,Leinster,Sallins,"Sallins, Kildare",Apartment,1 to 2 bed,1.5,False,False,False
996.12,2024,2,2024H2,10,Kilkenny,Leinster,Kilkenny,Kilkenny,Apartment,1 to 2 bed,1.5,False,False,True
1037.94,2024,2,2024H2,10,Laois,Leinster,Laois,Laois,Apartment,1 to 2 bed,1.5,False,False,True
951.31,2024,2,2024H2,10,Laois,Leinster,Mountmellick,"Mountmellick, Laois",Apartment,1 to 2 bed,1.5,False,False,False
926.26,2024,2,2024H2,10,Laois,Leinster,Portarlington,"Portarlington, Laois",Apartment,1 to 2 bed,1.5,False,False,False
1138.33,2024,2,2024H2,10,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Apartment,1 to 2 bed,1.5,False,False,False
875.47,2024,2,2024H2,10,Leitrim,Connacht,Leitrim,Leitrim,Apartment,1 to 2 bed,1.5,False,False,True
954.25,2024,2,2024H2,10,Leitrim,Connacht,Carrick-On-Shannon,"Carrick-On-Shannon, Leitrim",Apartment,1 to 2 bed,1.5,False,False,False
1322.25,2024,2,2024H2,10,Limerick,Munster,Limerick,Limerick,Apartment,1 to 2 bed,1.5,False,False,True
1358.12,2024,2,2024H2,10,Limerick,Munster,Limerick City,Limerick City,Apartment,1 to 2 bed,1.5,False,True,False
1231.59,2024,2,2024H2,10,Limerick,Munster,Castletroy,"Castletroy, Limerick",Apartment,1 to 2 bed,1.5,False,False,False
1199.56,2024,2,2024H2,10,Limerick,Munster,Dock Road,"Dock Road, Limerick",Apartment,1 to 2 bed,1.5,False,False,False
1422.41,2024,2,2024H2,10,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Apartment,1 to 2 bed,1.5,False,False,False
915.93,2024,2,2024H2,10,Limerick,Munster,Newcastle West,"Newcastle West, Limerick",Apartment,1 to 2 bed,1.5,False,False,False
967.53,2024,2,2024H2,10,Longford,Leinster,Longford,Longford,Apartment,1 to 2 bed,1.5,False,False,True
940.19,2024,2,2024H2,10,Longford,Leinster,Longford Town,Longford Town,Apartment,1 to 2 bed,1.5,False,False,False
1026.33,2024,2,2024H2,10,Longford,Leinster,Ballymahon,"Ballymahon, Longford",Apartment,1 to 2 bed,1.5,False,False,False
1204.74,2024,2,2024H2,10,Louth,Leinster,Louth,Louth,Apartment,1 to 2 bed,1.5,False,False,True
1054.8,2024,2,2024H2,10,Louth,Leinster,Ardee,"Ardee, Louth",Apartment,1 to 2 bed,1.5,False,False,False
1249.27,2024,2,2024H2,10,Louth,Leinster,Drogheda,"Drogheda, Louth",Apartment,1 to 2 bed,1.5,False,False,False
1143.31,2024,2,2024H2,10,Louth,Leinster,Dundalk,"Dundalk, Louth",Apartment,1 to 2 bed,1.5,False,False,False
981.61,2024,2,2024H2,10,Mayo,Connacht,Mayo,Mayo,Apartment,1 to 2 bed,1.5,False,False,True
847.99,2024,2,2024H2,10,Mayo,Connacht,Ballina,"Ballina, Mayo",Apartment,1 to 2 bed,1.5,False,False,False
1082.59,2024,2,2024H2,10,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Apartment,1 to 2 bed,1.5,False,False,False
907.77,2024,2,2024H2,10,Clare,Munster,Claremorris,"Claremorris, Mayo",Apartment,1 to 2 bed,1.5,False,False,False
1140.4,2024,2,2024H2,10,Mayo,Connacht,Westport,"Westport, Mayo",Apartment,1 to 2 bed,1.5,False,False,False
1336.94,2024,2,2024H2,10,Meath,Leinster,Meath,Meath,Apartment,1 to 2 bed,1.5,False,False,True
1491.2,2024,2,2024H2,10,Meath,Leinster,Ashbourne,"Ashbourne, Meath",Apartment,1 to 2 bed,1.5,False,False,False
1088.11,2024,2,2024H2,10,Meath,Leinster,Athboy,"Athboy, Meath",Apartment,1 to 2 bed,1.5,False,False,False
1286.37,2024,2,2024H2,10,Meath,Leinster,Bettystown,"Bettystown, Meath",Apartment,1 to 2 bed,1.5,False,False,False
1661.09,2024,2,2024H2,10,Meath,Leinster,Drogheda,"Drogheda, Meath",Apartment,1 to 2 bed,1.5,False,False,False
1583.7,2024,2,2024H2,10,Meath,Leinster,Dunboyne,"Dunboyne, Meath",Apartment,1 to 2 bed,1.5,False,False,False
1412.82,2024,2,2024H2,10,Meath,Leinster,Dunshaughlin,"Dunshaughlin, Meath",Apartment,1 to 2 bed,1.5,False,False,False
1069.81,2024,2,2024H2,10,Meath,Leinster,Kells,"Kells, Meath",Apartment,1 to 2 bed,1.5,False,False,False
1222.67,2024,2,2024H2,10,Meath,Leinster,Navan,"Navan, Meath",Apartment,1 to 2 bed,1.5,False,False,False
1423.28,2024,2,2024H2,10,Meath,Leinster,Ratoath,"Ratoath, Meath",Apartment,1 to 2 bed,1.5,False,False,False
1251.75,2024,2,2024H2,10,Meath,Leinster,Trim,"Trim, Meath",Apartment,1 to 2 bed,1.5,False,False,False
832.18,2024,2,2024H2,10,Monaghan,Ulster,Monaghan,Monaghan,Apartment,1 to 2 bed,1.5,False,False,True
822.13,2024,2,2024H2,10,Monaghan,Ulster,Castleblayney,"Castleblayney, Monaghan",Apartment,1 to 2 bed,1.5,False,False,False
839.69,2024,2,2024H2,10,Monaghan,Ulster,Monaghan Town,Monaghan Town,Apartment,1 to 2 bed,1.5,False,False,False
969.82,2024,2,2024H2,10,Offaly,Leinster,Offaly,Offaly,Apartment,1 to 2 bed,1.5,False,False,True
750.92,2024,2,2024H2,10,Offaly,Leinster,Birr,"Birr, Offaly",Apartment,1 to 2 bed,1.5,False,False,False
946.33,2024,2,2024H2,10,Offaly,Leinster,Edenderry,"Edenderry, Offaly",Apartment,1 to 2 bed,1.5,False,False,False
1110.57,2024,2,2024H2,10,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Apartment,1 to 2 bed,1.5,False,False,False
943.21,2024,2,2024H2,10,Roscommon,Connacht,Roscommon,Roscommon,Apartment,1 to 2 bed,1.5,False,False,True
869.52,2024,2,2024H2,10,Roscommon,Connacht,Roscommon Town,Roscommon Town,Apartment,1 to 2 bed,1.5,False,False,False
1495.31,2024,2,2024H2,10,Roscommon,Connacht,Athlone,"Athlone, Roscommon",Apartment,1 to 2 bed,1.5,False,False,False
963.9,2024,2,2024H2,10,Sligo,Connacht,Sligo,Sligo,Apartment,1 to 2 bed,1.5,False,False,True
942.57,2024,2,2024H2,10,Sligo,Connacht,Sligo Town,Sligo Town,Apartment,1 to 2 bed,1.5,False,False,False
1040.13,2024,2,2024H2,10,Sligo,Connacht,Ballisodare,"Ballisodare, Sligo",Apartment,1 to 2 bed,1.5,False,False,False
848.14,2024,2,2024H2,10,Tipperary,Munster,Tipperary,Tipperary,Apartment,1 to 2 bed,1.5,False,False,True
804.86,2024,2,2024H2,10,Tipperary,Munster,Tipperary Town,Tipperary Town,Apartment,1 to 2 bed,1.5,False,False,False
846.28,2024,2,2024H2,10,Tipperary,Munster,Carrick-On-Suir,"Carrick-On-Suir, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False
866.04,2024,2,2024H2,10,Tipperary,Munster,Cashel,"Cashel, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False
867.54,2024,2,2024H2,10,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False
877.05,2024,2,2024H2,10,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False
752.31,2024,2,2024H2,10,Tipperary,Munster,Roscrea,"Roscrea, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False
950.23,2024,2,2024H2,10,Tipperary,Munster,Thurles,"Thurles, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False
984.52,2024,2,2024H2,10,Waterford,Munster,Waterford,Waterford,Apartment,1 to 2 bed,1.5,False,False,True
969.94,2024,2,2024H2,10,Waterford,Munster,Waterford City,Waterford City,Apartment,1 to 2 bed,1.5,False,True,False
1052.06,2024,2,2024H2,10,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Apartment,1 to 2 bed,1.5,False,False,False
1076.15,2024,2,2024H2,10,Westmeath,Leinster,Westmeath,Westmeath,Apartment,1 to 2 bed,1.5,False,False,True
1133.53,2024,2,2024H2,10,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Apartment,1 to 2 bed,1.5,False,False,False
1029.28,2024,2,2024H2,10,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Apartment,1 to 2 bed,1.5,False,False,False
1015.06,2024,2,2024H2,10,Wexford,Leinster,Wexford,Wexford,Apartment,1 to 2 bed,1.5,False,False,True
1011.48,2024,2,2024H2,10,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Apartment,1 to 2 bed,1.5,False,False,False
1085.51,2024,2,2024H2,10,Wexford,Leinster,Gorey,"Gorey, Wexford",Apartment,1 to 2 bed,1.5,False,False,False
1021.57,2024,2,2024H2,10,Wexford,Leinster,New Ross,"New Ross, Wexford",Apartment,1 to 2 bed,1.5,False,False,False
1540.5,2024,2,2024H2,10,Wicklow,Leinster,Wicklow,Wicklow,Apartment,1 to 2 bed,1.5,False,False,True
1479.95,2024,2,2024H2,10,Wicklow,Leinster,Wicklow Town,Wicklow Town,Apartment,1 to 2 bed,1.5,False,False,False
1151.83,2024,2,2024H2,10,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False
1411.48,2024,2,2024H2,10,Wicklow,Leinster,Blessington,"Blessington, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False
1488.98,2024,2,2024H2,10,Wicklow,Leinster,Bray,"Bray, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False
1583.93,2024,2,2024H2,10,Wicklow,Leinster,Delgany,"Delgany, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False
2161.44,2024,2,2024H2,10,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False
1249.0,2024,2,2024H2,10,Carlow,Leinster,Carlow,Carlow,Other flats,1 to 2 bed,1.5,False,False,True
713.89,2024,2,2024H2,10,Cavan,Ulster,Cavan,Cavan,Other flats,1 to 2 bed,1.5,False,False,True
506.49,2024,2,2024H2,10,Clare,Munster,Clare,Clare,Other flats,1 to 2 bed,1.5,False,False,True
465.93,2024,2,2024H2,10,Clare,Munster,Ennis,"Ennis, Clare",Other flats,1 to 2 bed,1.5,False,False,False
945.97,2024,2,2024H2,10,Cork,Munster,Cork,Cork,Other flats,1 to 2 bed,1.5,False,False,True
1021.06,2024,2,2024H2,10,Cork,Munster,Cork City,Cork City,Other flats,1 to 2 bed,1.5,False,True,False
626.26,2024,2,2024H2,10,Donegal,Ulster,Donegal,Donegal,Other flats,1 to 2 bed,1.5,False,False,True
1336.94,2024,2,2024H2,10,Dublin,Leinster,Dublin,Dublin,Other flats,1 to 2 bed,1.5,True,True,True
1434.75,2024,2,2024H2,10,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Other flats,1 to 2 bed,1.5,True,True,False
1328.48,2024,2,2024H2,10,Dublin,Leinster,Clonliffe,"Clonliffe, Dublin 3",Other flats,1 to 2 bed,1.5,True,True,False
1297.82,2024,2,2024H2,10,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Other flats,1 to 2 bed,1.5,True,True,False
1201.81,2024,2,2024H2,10,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Other flats,1 to 2 bed,1.5,True,True,False
1280.26,2024,2,2024H2,10,Dublin,Leinster,Fairview,"Fairview, Dublin 3",Other flats,1 to 2 bed,1.5,True,True,False
1571.31,2024,2,2024H2,10,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Other flats,1 to 2 bed,1.5,True,True,False
1424.78,2024,2,2024H2,10,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Other flats,1 to 2 bed,1.5,True,True,False
1345.96,2024,2,2024H2,10,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Other flats,1 to 2 bed,1.5,True,True,False
1437.1,2024,2,2024H2,10,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Other flats,1 to 2 bed,1.5,True,True,False
1321.5,2024,2,2024H2,10,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Other flats,1 to 2 bed,1.5,True,True,False
1242.78,2024,2,2024H2,10,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Other flats,1 to 2 bed,1.5,True,True,False
1214.45,2024,2,2024H2,10,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Other flats,1 to 2 bed,1.5,True,True,False
1432.38,2024,2,2024H2,10,Dublin,Leinster,North Circular Road,"North Circular Road, Dublin 7",Other flats,1 to 2 bed,1.5,True,True,False
1231.93,2024,2,2024H2,10,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Other flats,1 to 2 bed,1.5,True,True,False
1178.58,2024,2,2024H2,10,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Other flats,1 to 2 bed,1.5,True,True,False
1022.25,2024,2,2024H2,10,Galway,Connacht,Galway,Galway,Other flats,1 to 2 bed,1.5,False,False,True
1108.52,2024,2,2024H2,10,Galway,Connacht,Galway City,Galway City,Other flats,1 to 2 bed,1.5,False,True,False
794.33,2024,2,2024H2,10,Kerry,Munster,Kerry,Kerry,Other flats,1 to 2 bed,1.5,False,False,True
1052.7,2024,2,2024H2,10,Kildare,Leinster,Kildare,Kildare,Other flats,1 to 2 bed,1.5,False,False,True
873.79,2024,2,2024H2,10,Limerick,Munster,Limerick,Limerick,Other flats,1 to 2 bed,1.5,False,False,True
942.96,2024,2,2024H2,10,Limerick,Munster,Limerick City,Limerick City,Other flats,1 to 2 bed,1.5,False,True,False
985.86,2024,2,2024H2,10,Louth,Leinster,Louth,Louth,Other flats,1 to 2 bed,1.5,False,False,True
1007.43,2024,2,2024H2,10,Louth,Leinster,Dundalk,"Dundalk, Louth",Other flats,1 to 2 bed,1.5,False,False,False
686.59,2024,2,2024H2,10,Mayo,Connacht,Mayo,Mayo,Other flats,1 to 2 bed,1.5,False,False,True
940.47,2024,2,2024H2,10,Meath,Leinster,Meath,Meath,Other flats,1 to 2 bed,1.5,False,False,True
638.82,2024,2,2024H2,10,Monaghan,Ulster,Monaghan,Monaghan,Other flats,1 to 2 bed,1.5,False,False,True
732.89,2024,2,2024H2,10,Tipperary,Munster,Tipperary,Tipperary,Other flats,1 to 2 bed,1.5,False,False,True
767.4,2024,2,2024H2,10,Westmeath,Leinster,Westmeath,Westmeath,Other flats,1 to 2 bed,1.5,False,False,True
877.23,2024,2,2024H2,10,Wexford,Leinster,Wexford,Wexford,Other flats,1 to 2 bed,1.5,False,False,True
1036.07,2024,2,2024H2,10,Wicklow,Leinster,Wicklow,Wicklow,Other flats,1 to 2 bed,1.5,False,False,True
1022.86,2024,2,2024H2,10,Wicklow,Leinster,Bray,"Bray, Wicklow",Other flats,1 to 2 bed,1.5,False,False,False
1097.13,2024,2,2024H2,10,Carlow,Leinster,Carlow,Carlow,All property types,1 to 3 bed,2.0,False,False,True
1099.61,2024,2,2024H2,10,Carlow,Leinster,Carlow Town,Carlow Town,All property types,1 to 3 bed,2.0,False,False,False
1147.64,2024,2,2024H2,10,Carlow,Leinster,Tullow,"Tullow, Carlow",All property types,1 to 3 bed,2.0,False,False,False
969.5,2024,2,2024H2,10,Cavan,Ulster,Cavan,Cavan,All property types,1 to 3 bed,2.0,False,False,True
1086.87,2024,2,2024H2,10,Cavan,Ulster,Cavan Town,Cavan Town,All property types,1 to 3 bed,2.0,False,False,False
866.23,2024,2,2024H2,10,Cavan,Ulster,Bailieborough,"Bailieborough, Cavan",All property types,1 to 3 bed,2.0,False,False,False
824.35,2024,2,2024H2,10,Cavan,Ulster,Ballyjamesduff,"Ballyjamesduff, Cavan",All property types,1 to 3 bed,2.0,False,False,False
876.18,2024,2,2024H2,10,Cavan,Ulster,Belturbet,"Belturbet, Cavan",All property types,1 to 3 bed,2.0,False,False,False
